lon,lat,B2,B4,B6,B8,B11,B12,NDVI,EVI,NDWI,NBR
-93.25074096213208,48.51239402476961,0.03060000017285347,0.030300000682473183,0.07450000196695328,0.10480000078678131,0.06520000100135803,0.03999999910593033,0.5514433979988098,0.1761895749021777,0.2329411655664444,0.4475138187408447
-77.91649906221186,36.86349057794972,0.0637499988079071,0.09937500208616257,0.2797999978065491,0.3183000087738037,0.2671666741371155,0.1745000034570694,0.5241515636444092,0.381024073794443,0.08733773976564407,0.29180195927619934
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-91.20931947897049,30.853761327190117,0.022450000047683716,0.021849999204277992,0.17835000157356262,0.2285500019788742,0.13809999823570251,0.05914999917149544,0.82547926902771,0.4337789413059392,0.24669304490089417,0.5888078212738037
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-105.91024910358644,32.5807724609099,0.16060000658035278,0.30480000376701355,0.3381499946117401,0.3675999939441681,0.48864999413490295,0.45329999923706055,0.09339677542448044,0.07881920680187786,-0.14137226343154907,-0.10439761728048325
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-107.6754386368813,32.67284977753215,0.1111999973654747,0.18019999563694,0.24789999425411224,0.2565999925136566,0.33970001339912415,0.27810001373291016,0.17490842938423157,0.12701156666975952,-0.13935941457748413,-0.04020950198173523
,,,,,,,,,,,
-82.37663444786527,32.05750380791027,0.028200000524520874,0.04320000112056732,0.14300000667572021,0.18219999969005585,0.1851000040769577,0.09989999979734421,0.6166814565658569,0.2825432927255388,-0.00789546500891447,0.2917405068874359
,,,,,,,,,,,
-112.3601528435646,34.372911452728346,0.03959999978542328,0.06260000169277191,0.1582999974489212,0.19519999623298645,0.17299999296665192,0.10279999673366547,0.5143522024154663,0.26024492406096084,0.060293328016996384,0.3100671172142029
-100.9245992767231,30.979525466966848,0.08110000193119049,0.12700000405311584,0.22439999878406525,0.25459998846054077,0.3228999972343445,0.25270000100135803,0.3343815207481384,0.22650616778832375,-0.11826841533184052,0.0037452937103807926
,,,,,,,,,,,
,,,,,,,,,,,
